49.6001 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'type': 'test', 'condition1': 'consistent', 'trialNo': 28, 'stim1': 'yellow', 'textColor': 'yellow', 'stimFormat': 'word', 'key': 'm', 'ITI': 800, 'presTime': 2000, 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
49.9318 	EXP 	window1: backgroundImage = ''
49.9318 	EXP 	window1: backgroundFit = 'none'
50.2333 	INFO 	Keyboard events cleared
50.2331 	EXP 	dot_fixation: autoDraw = False
50.2331 	EXP 	dot_fixation: autoDraw = False
50.2331 	EXP 	text_stroop: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
50.2331 	EXP 	text_stroop: height = 0.1
50.2331 	EXP 	text_stroop: height = 0.1
50.2331 	EXP 	text_stroop: height = 0.1
50.2331 	EXP 	text_stroop: height = 0.1
50.2331 	EXP 	text_stroop: height = 0.1
50.2331 	EXP 	text_stroop: height = 0.1
50.2331 	EXP 	text_stroop: text = 'yellow'
50.2331 	EXP 	randomImage: autoDraw = True
50.2331 	EXP 	randomImage: autoDraw = False
50.2331 	EXP 	text_stroop: autoDraw = True
50.2986 	EXP 	dot: autoDraw = True
50.2986 	EXP 	text_stroop: autoDraw = False
50.7170 	EXP 	window1: backgroundImage = ''
50.7170 	EXP 	window1: backgroundFit = 'none'
50.7171 	EXP 	window1: units = 'height'
50.7177 	EXP 	window1: backgroundImage = ''
50.7177 	EXP 	window1: backgroundFit = 'none'
50.7193 	DATA 	Keypress: z
50.7322 	EXP 	randomImage: autoDraw = False
50.7322 	EXP 	dot: autoDraw = False
50.7322 	EXP 	text_stroop: autoDraw = False
50.7322 	EXP 	dot_fixation: autoDraw = True
51.0842 	DATA 	Keypress: m
56.4843 	EXP 	window1: backgroundImage = ''
56.4844 	EXP 	window1: backgroundFit = 'none'
56.4844 	EXP 	window1: units = 'height'
56.4846 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'type': 'test', 'condition1': 'consistent', 'trialNo': 36, 'stim1': 'red', 'textColor': 'red', 'stimFormat': 'word', 'key': 'm', 'ITI': 800, 'presTime': 2000, 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
56.8949 	EXP 	window1: backgroundImage = ''
