type,condition1,trialNo,stim1,textColor,stimFormat,key,ITI,presTime,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,stroop.thisRepN,stroop.thisTrialN,stroop.thisN,stroop.thisIndex,thisRow.t,notes,welcome.started,text_welcome.started,press_space.started,welcome.stopped,press_space.keys,press_space.rt,press_space.duration,trial.started,key_resp.started,randomImage.started,randomImage.stopped,text_stroop.started,dot.started,text_stroop.stopped,trial.stopped,stroop.key_resp.keys,stroop.key_resp.corr,stroop.key_resp.rt,stroop.key_resp.duration,time_fixation,fixation.started,dot_fixation.started,dot_fixation.stopped,fixation.stopped,dot.stopped,thanks.started,thank_you.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
test,consistent,45,red,red,word,m,800,2000,147,29,2,m,1,0.5346164999973553,None,2,29,147,44,708.981590899999,,,,,,,,,708.682126300002,708.981590899999,708.981590899999,708.981590899999,708.981590899999,708.9850900999991,708.9850900999991,709.5307998999997,m,1,0.5346164999973553,None,3.9080791701816318,709.5316262000015,709.5466273999991,713.8926431,713.4312224999994,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,36,red,red,word,m,800,2000,148,30,2,m,1,0.5691775000013877,None,2,30,148,35,713.8926431,,,,,,,,,713.788694400002,713.8926431,713.8926431,,713.8926431,714.1479322999985,714.1479322999985,714.4647466999995,m,1,0.5691775000013877,None,4.1270874171094425,714.4658305000012,714.4806967000004,719.2139874999993,718.5815151999996,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,43,green,green,word,m,800,2000,149,31,2,m,1,0.5498067000007723,None,2,31,149,42,719.2139874999993,,,,,,,,,718.9139644999996,719.2139874999993,719.2139874999993,719.2139874999993,719.2139874999993,719.2979584999994,719.2979584999994,719.7651174999992,m,1,0.5498067000007723,None,2.429624716246435,719.7660141999986,719.7813008000012,722.8148290999998,722.1821428000003,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,25,red,blue,word,z,800,2000,150,32,2,z,1,0.5869184999974095,None,2,32,150,24,722.8148290999998,,,,,,,,,722.5147470000011,722.8148290999998,722.8148290999998,722.8148290999998,722.8148290999998,722.8981343000014,722.8981343000014,723.4149730999998,z,1,0.5869184999974095,None,5.910156887357797,723.4154802000012,723.4313341000015,729.8722850999984,729.3158077000007,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,16,red,green,word,z,800,2000,151,33,2,z,1,0.5499404999973194,None,2,33,151,15,729.8722850999984,,,,,,,,,729.6493236999995,729.8722850999984,729.8722850999984,729.8722850999984,729.8722850999984,730.0322130999994,730.0322130999994,730.4330033000006,z,1,0.5499404999973194,None,1.4421359936740832,730.4341640999992,730.4489768999993,732.3428442000004,731.8667341,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,44,green,red,word,z,800,2000,152,34,2,z,1,0.6662324999997509,None,2,34,152,43,732.3428442000004,,,,,,,,,732.1187854000018,732.3428442000004,732.3428442000004,732.3428442000004,732.3428442000004,732.5826009000011,732.5826009000011,733.0163544999996,z,1,0.6662324999997509,None,1.1383991420067883,733.0170777999992,733.0325900999997,734.6934465000013,734.1490797000006,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,56,green,red,word,z,800,2000,153,35,2,z,1,0.4701692999988154,None,2,35,153,55,734.6934465000013,,,,,,,,,734.3889141,734.6934465000013,734.6934465000013,734.6934465000013,734.6934465000013,734.8491687999995,734.8491687999995,735.166355100002,z,1,0.4701692999988154,None,3.1054347297283567,735.1670908000015,735.1829112999985,738.898546299999,738.2669231,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,55,green,yellow,word,z,800,2000,154,36,2,z,1,0.5045979999995325,None,2,36,154,54,738.898546299999,,,,,,,,,738.6365933999987,738.898546299999,738.898546299999,738.898546299999,738.898546299999,738.9662400000016,738.9662400000016,739.4171807999992,z,1,0.5045979999995325,None,4.227237334513296,739.4182407000008,739.433310299999,744.0251768000016,743.6339039999984,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,32,orange,green,word,z,800,2000,155,37,2,z,1,0.5220083999993221,None,2,37,155,31,744.0251768000016,,,,,,,,,743.9262474999996,744.0251768000016,744.0251768000016,,744.0251768000016,744.3339696000003,744.3339696000003,744.5512000999988,z,1,0.5220083999993221,None,3.856073571634999,744.5521043000008,744.5669014999985,748.8930596999999,748.4007796000005,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,13,purple,red,word,z,800,2000,156,38,2,z,1,0.4710101999990002,None,2,38,156,12,748.8930596999999,,,,,,,,,748.7491193999995,748.8930596999999,748.8930596999999,748.8930596999999,748.8930596999999,749.1008182000005,749.1008182000005,749.3680482000018,z,1,0.4710101999990002,None,4.997233102478485,749.3688585000018,749.3842999000008,754.966097200002,754.351819800002,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,2,yellow,green,word,z,800,2000,157,39,2,z,1,0.6119085999998788,None,2,39,157,1,754.966097200002,,,,,,,,,754.5671793000001,754.966097200002,754.966097200002,754.966097200002,754.966097200002,755.0680407,755.0680407,755.5853109999989,z,1,0.6119085999998788,None,5.053357320412038,755.5863537000005,755.6014963999987,761.3324675000003,760.6358696999996,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,12,yellow,yellow,word,m,800,2000,158,40,2,m,1,0.6982819000004383,None,2,40,158,11,761.3324675000003,,,,,,,,,761.031455700002,761.3324675000003,761.3324675000003,761.3324675000003,761.3324675000003,761.3355655000014,761.3355655000014,762.0361874000009,m,1,0.6982819000004383,None,2.518071666003503,762.0372367000018,762.0520526,765.2597386999987,764.5527494999988,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,28,yellow,yellow,word,m,800,2000,159,41,2,m,1,0.6289567999992869,None,2,41,159,27,765.2597386999987,,,,,,,,,764.9599592999984,765.2597386999987,765.2597386999987,765.2597386999987,765.2597386999987,765.2626200000013,765.2626200000013,765.9028648999993,m,1,0.6289567999992869,None,3.9004484620628084,765.9037609000006,765.9191180000016,770.3329957999995,769.8031488999986,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,57,yellow,yellow,word,m,800,2000,160,42,2,m,1,0.5568167000019457,None,2,42,160,56,770.3329957999995,,,,,,,,,770.1921823000011,770.3329957999995,770.3329957999995,770.3329957999995,770.3329957999995,770.5194279999996,770.5194279999996,770.9036946000015,m,1,0.5568167000019457,None,2.4067165932781296,770.9046119000013,770.9197788999991,773.8938612999991,773.3036113999988,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,17,yellow,green,word,z,800,2000,161,43,2,z,1,0.5318197000015061,None,2,43,161,16,773.8938612999991,,,,,,,,,773.4920754999985,773.8938612999991,773.8938612999991,773.8938612999991,773.8938612999991,774.0197847000018,774.0197847000018,774.4368906000018,z,1,0.5318197000015061,None,2.1147052257181125,774.4377387999994,774.453246699999,777.2511424000004,776.5368941000015,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,9,red,blue,word,z,800,2000,162,44,2,z,1,0.5867448999997578,None,2,44,162,8,777.2511424000004,,,,,,,,,776.9555215,777.2511424000004,777.2511424000004,777.2511424000004,777.2511424000004,777.2547220000015,777.2547220000015,777.8543155000007,z,1,0.5867448999997578,None,5.458317271055351,777.8551227999997,777.8703170000008,783.6907075000017,783.3045482999987,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,21,black,yellow,word,z,800,2000,163,45,2,z,1,0.6895327999991423,None,2,45,163,20,783.6907075000017,,,,,,,,,783.6778873000003,783.6907075000017,783.6907075000017,,783.6907075000017,784.0044044999995,784.0044044999995,784.3887017999987,z,1,0.6895327999991423,None,5.374491208693709,784.3897622000004,784.4041311000001,790.2717062000011,789.7549657000018,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,46,yellow,yellow,word,m,800,2000,164,46,2,m,1,0.8261254999997618,None,2,46,164,45,790.2717062000011,,,,,,,,,789.9767615000019,790.2717062000011,790.2717062000011,790.2717062000011,790.2717062000011,790.4714048999995,790.4714048999995,791.1056285000013,m,1,0.8261254999997618,None,4.597294394431978,791.1064498000014,791.1215760999985,796.2458181000002,795.6889493000017,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,54,green,green,word,m,800,2000,165,47,2,m,1,0.6381827000004705,None,2,47,165,53,796.2458181000002,,,,,,,,,796.0140365000007,796.2458181000002,796.2458181000002,796.2458181000002,796.2458181000002,796.3890085999992,796.3890085999992,796.8896562000009,m,1,0.6381827000004705,None,4.075359457362684,796.8906225999999,796.9052630000006,801.4778619999997,800.9561967000009,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,11,green,red,word,z,800,2000,166,48,2,z,1,0.6047787999996217,None,2,48,166,10,801.4778619999997,,,,,,,,,801.2561693999996,801.4778619999997,801.4778619999997,801.4778619999997,801.4778619999997,801.6559964000007,801.6559964000007,802.0896537000008,z,1,0.6047787999996217,None,5.976196330093436,802.0905863000007,802.106106700001,808.6338819000011,808.0569455000004,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,35,red,red,word,m,800,2000,167,49,2,m,1,0.5415820999987773,None,2,49,167,34,808.6338819000011,,,,,,,,,808.3364959999999,808.6338819000011,808.6338819000011,808.6338819000011,808.6338819000011,808.7729074999988,808.7729074999988,809.1906319000009,m,1,0.5415820999987773,None,4.175798112116071,809.1915497000009,809.2068083000013,813.888507300002,813.3574301000008,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,6,red,yellow,word,z,800,2000,168,50,2,z,1,0.5733375999989221,None,2,50,168,5,813.888507300002,,,,,,,,,813.6668342000012,813.888507300002,813.888507300002,813.888507300002,813.888507300002,814.0571863000005,814.0571863000005,814.4744215999999,z,1,0.5733375999989221,None,3.7252772115267576,814.4752974000003,814.4906211000016,818.667754099999,818.1916653000007,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,23,green,green,word,m,800,2000,169,51,2,m,1,0.5739713000002666,None,2,51,169,22,818.667754099999,,,,,,,,,818.5268236000011,818.667754099999,818.667754099999,818.667754099999,818.667754099999,818.9076786000005,818.9076786000005,819.2584028000019,m,1,0.5739713000002666,None,1.876280693181943,819.2593559000015,819.2745003000018,821.6311655999998,821.124786299999,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,10,green,yellow,word,z,800,2000,170,52,2,z,1,0.5919217000009667,None,2,52,170,9,821.6311655999998,,,,,,,,,821.3282211000005,821.6311655999998,821.6311655999998,821.6311655999998,821.6311655999998,821.824539600002,821.824539600002,822.2252159999989,z,1,0.5919217000009667,None,3.3028243386503036,822.2262843999997,822.2413541999995,826.0962388000007,825.5252108999994,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,20,red,green,word,z,800,2000,171,53,2,z,1,0.5872037000008277,None,2,53,171,19,826.0962388000007,,,,,,,,,825.876299399999,826.0962388000007,826.0962388000007,826.0962388000007,826.0962388000007,826.2415829999991,826.2415829999991,826.6924225000002,z,1,0.5872037000008277,None,2.6770229891942816,826.6932474999994,826.7083994999994,829.8890293000004,829.3591081999984,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,58,yellow,red,word,z,800,2000,172,54,2,z,1,0.4600143999996362,None,2,54,172,57,829.8890293000004,,,,,,,,,829.5918358999988,829.8890293000004,829.8890293000004,829.8890293000004,829.8890293000004,830.0751576000002,830.0751576000002,830.3594057000009,z,1,0.4600143999996362,None,3.6197721735768784,830.3601912000013,830.3751230999987,834.6994900999998,833.9758607000003,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,7,green,green,word,m,800,2000,173,55,2,m,1,0.6082855000022391,None,2,55,173,6,834.6994900999998,,,,,,,,,834.2967157999992,834.6994900999998,834.6994900999998,834.6994900999998,834.6994900999998,834.7026718000016,834.7026718000016,835.3097029000019,m,1,0.6082855000022391,None,3.106097201135912,835.3105432000011,835.3260856000015,838.9639988000017,838.4097311000005,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,31,yellow,red,word,z,800,2000,174,56,2,z,1,0.6990491999968071,None,2,56,174,30,838.9639988000017,,,,,,,,,838.8171151999995,838.9639988000017,838.9639988000017,,838.9639988000017,839.1099294999985,839.1099294999985,839.6773801000018,z,1,0.6990491999968071,None,5.868771443760998,839.6782910000002,839.6929571000001,846.2627415999996,845.5438360000007,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,27,green,red,word,z,800,2000,175,57,2,z,1,0.5251974999991944,None,2,57,175,26,846.2627415999996,,,,,,,,,846.0292789999985,846.2627415999996,846.2627415999996,846.2627415999996,846.2627415999996,846.265866400001,846.265866400001,846.7943349000016,z,1,0.5251974999991944,None,3.468969895025534,846.7951486999991,846.8101147999987,850.8473580999998,850.2608800000016,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,52,red,green,word,z,800,2000,176,58,2,z,1,0.5409945999999763,None,2,58,176,51,850.8473580999998,,,,,,,,,850.5882506999988,850.8473580999998,850.8473580999998,850.8473580999998,850.8473580999998,850.9606038999991,850.9606038999991,851.3951106999993,z,1,0.5409945999999763,None,4.374960331552644,851.3959125000001,851.4106123999991,856.356526800002,855.7614609000011,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,36,red,red,word,m,800,2000,177,0,3,m,1,0.4717162000015378,None,3,0,177,35,856.356526800002,,,,,,,,,856.0554575999995,856.356526800002,856.356526800002,856.356526800002,856.356526800002,856.4781898000001,856.4781898000001,856.8455619999986,m,1,0.4717162000015378,None,2.5841274627410145,856.8464359999998,856.861187999999,860.076875499999,859.4288794999993,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,30,blue,red,word,z,800,2000,178,1,3,m,0,0.6108950000016193,None,3,1,178,29,860.076875499999,,,,,,,,,859.7780997000009,860.076875499999,860.076875499999,860.076875499999,860.076875499999,860.1450291000001,860.1450291000001,860.6955511999986,m,0,0.6108950000016193,None,1.3795221258545134,860.6964566999995,860.7118528999999,862.6820509999998,862.0623760999988,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,17,yellow,green,word,z,800,2000,179,2,3,z,1,0.5282738999994763,None,3,2,179,16,862.6820509999998,,,,,,,,,862.3839526000011,862.6820509999998,862.6820509999998,862.6820509999998,862.6820509999998,862.7786005000016,862.7786005000016,863.2123575000005,z,1,0.5282738999994763,None,3.929705013041746,863.2132132000006,863.2286004000016,867.7383340000015,867.1294462000005,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,51,red,red,word,m,800,2000,180,3,3,m,1,0.554539400000067,None,3,3,180,50,867.7383340000015,,,,,,,,,867.5209947000003,867.7383340000015,867.7383340000015,867.7383340000015,867.7383340000015,867.845487300001,867.845487300001,868.295704600001,m,1,0.554539400000067,None,1.3233615378063477,868.2960654000017,868.312308200002,870.1179808999987,869.6133078999992,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,14,yellow,blue,word,z,800,2000,181,4,3,z,1,0.4547286000015447,None,3,4,181,13,870.1179808999987,,,,,,,,,869.8975558999991,870.1179808999987,870.1179808999987,870.1179808999987,870.1179808999987,870.3293129000012,870.3293129000012,870.5802857000017,z,1,0.4547286000015447,None,5.465053937640941,870.5811962000007,870.5957363000016,876.5391127000003,876.0304858999989,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,29,green,blue,word,z,800,2000,182,5,3,z,1,0.5166510000017297,None,3,5,182,28,876.5391127000003,,,,,,,,,876.2428034000004,876.5391127000003,876.5391127000003,876.5391127000003,876.5391127000003,876.7467819000012,876.7467819000012,877.0638583,z,1,0.5166510000017297,None,1.5916506362218987,877.0646565999996,877.0798953000012,879.3697886000009,878.647264700001,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,53,red,yellow,word,z,800,2000,183,6,3,z,1,0.5873113999987254,None,3,6,183,52,879.3697886000009,,,,,,,,,879.0721295000003,879.3697886000009,879.3697886000009,879.3697886000009,879.3697886000009,879.3730783999999,879.3730783999999,879.9642304000008,z,1,0.5873113999987254,None,3.335476410431751,879.9653194999992,879.9799544000016,883.7632148000012,883.297763999999,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,consistent,23,green,green,word,m,800,2000,184,7,3,m,1,0.7559007999989262,None,3,7,184,22,883.7632148000012,,,,,,,,,883.7041078000002,883.7632148000012,883.7632148000012,,883.7632148000012,883.997621999999,883.997621999999,884.5314429999999,m,1,0.7559007999989262,None,5.885950472089421,884.5326817999994,884.5475391,890.8864944999987,890.4151992000006,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,56,green,red,word,z,800,2000,185,8,3,z,1,0.4565762000020186,None,3,8,185,55,890.8864944999987,,,,,,,,,890.7180427999992,890.8864944999987,890.8864944999987,890.8864944999987,890.8864944999987,891.131343699999,891.131343699999,891.3489587000004,z,1,0.4565762000020186,None,2.348750130086418,891.3497677999985,891.3645305999999,894.1656686999995,893.6821786,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,3,blue,red,word,z,800,2000,186,9,3,z,1,0.4860006000017165,None,3,9,186,2,894.1656686999995,,,,,,,,,893.9449788999991,894.1656686999995,894.1656686999995,894.1656686999995,894.1656686999995,894.3984550999994,894.3984550999994,894.665370499999,z,1,0.4860006000017165,None,3.0885541082298498,894.6661029999996,894.6818434000015,898.1373383999999,897.7491584000018,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,59,yellow,green,word,z,800,2000,187,10,3,z,1,0.43534939999881317,None,3,10,187,58,898.1373383999999,,,,,,,,,897.9926273000019,898.1373383999999,898.1373383999999,898.1373383999999,898.1373383999999,898.4652395000012,898.4652395000012,898.5824170999986,z,1,0.43534939999881317,None,4.607410482163046,898.5830706000015,898.5986470999997,903.6291369999999,903.1833856000012,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,21,black,yellow,word,z,800,2000,188,11,3,z,1,0.42687349999687285,None,3,11,188,20,903.6291369999999,,,,,,,,,903.3997252000008,903.6291369999999,903.6291369999999,903.6291369999999,903.6291369999999,903.8994960000018,903.8994960000018,904.0666033000016,z,1,0.42687349999687285,None,5.257072702324922,904.0674684000005,904.0827916999988,909.800074499999,909.3167609000011,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
test,inconsistent,26,green,yellow,word,z,800,2000,189,12,3,z,1,0.4495151999981317,None,3,12,189,25,909.800074499999,,,,,,,,,909.6540802999989,909.800074499999,909.800074499999,909.800074499999,909.800074499999,910.0163511999999,910.0163511999999,910.2505783000015,z,1,0.4495151999981317,None,3.9954851015438724,910.2515529000011,910.2665572000005,914.2503522000006,914.2341152000008,,,,,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.2348259999999,914.2503522000006,944.2200978000001,110133,001,2025-03-08_17h38.14.901,stroop,2024.2.4,60.02098333615259,2025-03-08 17h38.20.313674 -0800,
