type,condition1,trialNo,stim1,textColor,stimFormat,key,ITI,presTime,thisN,thisTrialN,thisRepN,press.keys,press.corr,press.rt,press.duration,stroop.thisRepN,stroop.thisTrialN,stroop.thisN,stroop.thisIndex,thisRow.t,notes,welcome.started,press_space.started,text_welcome.started,welcome.stopped,press_space.keys,fixation_control.started,dot_control.started,dot_control.stopped,fixation_control.stopped,trial.started,press.started,text_stroop.started,dot.started,text_stroop.stopped,dot.stopped,trial.stopped,stroop.press.keys,stroop.press.corr,time_fixation,fixation.started,dot_fixation.started,dot_fixation.stopped,fixation.stopped,stroop.press.rt,stroop.press.duration,thanks.started,thank_you.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,0.0024523999891243875,0.006974599993554875,0.006974599993554875,29.998748499987414,None,,,,,,,,,,,,,,,,,,,,,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,29.999550799984718,30.01288189998013,90.10720369999763,89.98663400000078,,,,,,,,,,,,,,,,,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,25,red,blue,word,z,800,2000,0,0,0,None,0,,,0,0,0,24,90.10720369999763,,,,,,,,,,,90.10362079998595,90.10720369999763,90.10720369999763,90.20204599999124,90.20204599999124,95.00347239998518,94.98818819998996,None,0,2.0899861357221847,94.9974543999997,95.00347239998518,97.08606269999291,97.07038189997547,,,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,6,red,yellow,word,z,800,2000,1,1,0,m,0,1.5331871999951545,None,0,1,1,5,97.08606269999291,,,,,,,,,,,97.07178519997979,97.08606269999291,97.08606269999291,97.28633199998876,97.28633199998876,,98.64261219999753,m,0,4.130803882474332,98.64350869998452,98.6482224999927,102.79163619998144,102.77124949998688,1.5331871999951545,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,54,green,green,word,m,800,2000,2,2,0,m,1,0.7212780999834649,None,0,2,2,53,102.79163619998144,,,,,,,,,,,102.78579799999716,102.79163619998144,102.79163619998144,102.98670039998251,102.98670039998251,,103.52206189997378,m,1,1.60948322186503,103.5227968999825,103.5369504999835,105.13878109998768,105.12119989999337,0.7212780999834649,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,32,orange,green,word,z,800,2000,3,3,0,z,1,0.6911677000171039,None,0,3,3,31,105.13878109998768,,,,,,,,,,,105.13242029998219,105.13878109998768,105.13878109998768,105.3370556999871,105.3370556999871,,105.83903199998895,z,1,5.056884902742111,105.839745699981,105.85367859998951,110.9042771999957,110.88864639998064,0.6911677000171039,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,44,green,red,word,z,800,2000,4,4,0,z,1,0.8037477000034414,None,0,4,4,43,110.9042771999957,,,,,,,,,,,110.89439989998937,110.9042771999957,110.9042771999957,111.10424759998568,111.10424759998568,,111.72262899999623,z,1,2.512066126386185,111.7233446999744,111.73756059998414,114.24322789997677,114.2220347999828,0.8037477000034414,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,15,yellow,red,word,z,800,2000,5,5,0,z,1,0.6193998000235297,None,0,5,5,14,114.24322789997677,,,,,,,,,,,114.23683270000038,114.24322789997677,114.24322789997677,114.43779469997389,114.43779469997389,,114.87298059999011,z,1,1.0816227517795376,114.87383529997896,114.88772949998383,115.96135779999895,115.939206799987,0.6193998000235297,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,24,blue,green,word,z,800,2000,6,6,0,z,1,0.6022833000170067,None,0,6,6,23,115.96135779999895,,,,,,,,,,,115.95473579998361,115.96135779999895,115.96135779999895,116.15468119998695,116.15468119998695,,116.5733294999809,z,1,2.3061211326102162,116.57423149998067,116.58798079998815,118.888189099991,118.87253559997771,0.6022833000170067,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,31,yellow,red,word,z,800,2000,7,7,0,z,1,0.5623621999984607,None,0,7,7,30,118.888189099991,,,,,,,,,,,118.88100899997517,118.888189099991,118.888189099991,119.08816129999468,119.08816129999468,,119.4571649999998,z,1,1.947937475971714,119.45810879999772,119.4713594999921,121.40533059998415,121.38966659997823,0.5623621999984607,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,10,green,yellow,word,z,800,2000,8,8,0,z,1,0.5523012999910861,None,0,8,8,9,121.40533059998415,,,,,,,,,,,121.39681519998703,121.40533059998415,121.40533059998415,121.60512100000051,121.60512100000051,,121.97365869997884,z,1,3.1107283215375103,121.97456659999443,121.98867859999882,125.08902009998565,125.0734800999926,0.5523012999910861,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,49,yellow,yellow,word,m,800,2000,9,9,0,m,1,0.8721319999895059,None,0,9,9,48,125.08902009998565,,,,,,,,,,,125.08117619997938,125.08902009998565,125.08902009998565,125.28905979997944,125.28905979997944,,125.97418959997594,m,1,2.426879846808329,125.97494429998915,125.98894209999708,128.40591409997432,128.39044589997502,0.8721319999895059,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,11,green,red,word,z,800,2000,10,10,0,z,1,0.5812613999878522,None,0,10,10,10,128.40591409997432,,,,,,,,,,,128.39744459997746,128.40591409997432,128.40591409997432,128.60601269998006,128.60601269998006,,128.9913608999923,z,1,3.8797752966857915,128.99209389998578,129.0061499000003,132.87266919997637,132.85736769999494,0.5812613999878522,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,20,red,green,word,z,800,2000,11,11,0,z,1,0.6836661999986973,None,0,11,11,19,132.87266919997637,,,,,,,,,,,132.86408109997865,132.87266919997637,132.87266919997637,133.07277859997703,133.07277859997703,,133.55926969999564,z,1,5.352180163884119,133.55999789998168,133.57289169999422,138.92354930000147,138.90788119999343,0.6836661999986973,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,57,yellow,yellow,word,m,800,2000,12,12,0,m,1,0.8552763999905437,None,0,12,12,56,138.92354930000147,,,,,,,,,,,138.9137343999755,138.92354930000147,138.92354930000147,139.12338589999126,139.12338589999126,,139.79251529998146,m,1,2.143709195373498,139.79343589997734,139.8068620999984,141.94072199999937,141.92489779999596,0.8552763999905437,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,48,yellow,red,word,z,800,2000,13,13,0,z,1,0.6404554000182543,None,0,13,13,47,141.94072199999937,,,,,,,,,,,141.9268450999807,141.94072199999937,141.94072199999937,142.14063399998122,142.14063399998122,,142.59246369998436,z,1,3.3222673705042634,142.5932671999908,142.6071524999861,145.92413129998022,145.90884559997357,0.6404554000182543,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,12,yellow,yellow,word,m,800,2000,14,14,0,m,1,0.6891708000039216,None,0,14,14,11,145.92413129998022,,,,,,,,,,,145.91050790000008,145.92413129998022,145.92413129998022,146.12408939999295,146.12408939999295,,146.62616779998643,m,1,2.4739185463546542,146.62706479997723,146.64086210000096,149.107812000002,149.0925292999891,0.6891708000039216,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,5,orange,blue,word,z,800,2000,15,15,0,z,1,0.6054844000027515,None,0,15,15,4,149.107812000002,,,,,,,,,,,149.09871609997936,149.107812000002,149.107812000002,149.30785669997567,149.30785669997567,,149.72631199998432,z,1,5.538713354202419,149.7271101999795,149.74131859999034,155.27505369999562,155.25953709997702,0.6054844000027515,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,9,red,blue,word,z,800,2000,16,16,0,z,1,0.8611163999885321,None,0,16,16,8,155.27505369999562,,,,,,,,,,,155.26582259999122,155.27505369999562,155.27505369999562,155.4751122999878,155.4751122999878,,156.14382159998058,z,1,3.1168533494445185,156.1447120999801,156.1585665999737,159.27896319999127,159.26011629999266,0.8611163999885321,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,21,black,yellow,word,z,800,2000,17,17,0,z,1,0.6408029000158422,None,0,17,17,20,159.27896319999127,,,,,,,,,,,159.27274989997386,159.27896319999127,159.27896319999127,159.47540019999724,159.47540019999724,,159.9274916999857,z,1,2.1919532943818227,159.9282049999747,159.942323700001,162.12552409997443,162.11039190000156,0.6408029000158422,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,59,yellow,green,word,z,800,2000,18,18,0,z,1,0.7185094000014942,None,0,18,18,58,162.12552409997443,,,,,,,,,,,162.1183519999904,162.12552409997443,162.12552409997443,162.32578649997595,162.32578649997595,,162.86114609998185,z,1,2.6133307055710184,162.8618768999877,162.8758450000023,165.47592669998994,165.46054429997457,0.7185094000014942,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,36,red,red,word,m,800,2000,19,19,0,m,1,1.4961858000024222,None,0,19,19,35,165.47592669998994,,,,,,,,,,,165.46642409998458,165.47592669998994,165.47592669998994,165.67610449998756,165.67610449998756,,166.97834089997923,m,1,1.1121746184650085,166.979174099979,166.99316799998633,168.09320759997354,168.07758679997642,1.4961858000024222,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,34,green,green,word,m,800,2000,20,20,0,m,1,0.9336262000142597,None,0,20,20,33,168.09320759997354,,,,,,,,,,,168.08419699998922,168.09320759997354,168.09320759997354,168.293296799995,168.293296799995,,169.02943309998955,m,1,5.99513386780756,169.03020909999032,169.04344519998995,175.02686839998933,175.01136859998223,0.9336262000142597,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,30,blue,red,word,z,800,2000,21,21,0,z,1,0.6616209000058006,None,0,21,21,29,175.02686839998933,,,,,,,,,,,175.01895719999447,175.02686839998933,175.02686839998933,175.22709349999786,175.22709349999786,,175.6962601999985,z,1,2.7890732680400574,175.6969869999739,175.71047989997896,178.4941832999757,178.47865259999526,0.6616209000058006,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,8,black,yellow,word,z,800,2000,22,22,0,z,1,0.6420809999981429,None,0,22,22,7,178.4941832999757,,,,,,,,,,,178.48691379997763,178.4941832999757,178.4941832999757,178.69420699999318,178.69420699999318,,179.14629689999856,z,1,2.4941406375403194,179.14719569997396,179.1610242999741,181.6445679999888,181.62864229999832,0.6420809999981429,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,26,green,yellow,word,z,800,2000,23,23,0,z,1,0.795453600003384,None,0,23,23,25,181.6445679999888,,,,,,,,,,,181.63512069999706,181.6445679999888,181.6445679999888,181.84447499999078,181.84447499999078,,182.44654469998204,z,1,1.1893037685134518,182.44726859999355,182.46136899999692,183.6456421999901,183.6290422999882,0.795453600003384,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,13,purple,red,word,z,800,2000,24,24,0,z,1,0.542212100001052,None,0,24,24,12,183.6456421999901,,,,,,,,,,,183.6391556999879,183.6456421999901,183.6456421999901,183.8447499999893,183.8447499999893,,184.1970086999936,z,1,1.7481726310333277,184.19803020000109,184.21128819999285,185.9615089999861,185.94603929997538,0.542212100001052,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,35,red,red,word,m,800,2000,25,25,0,m,1,0.8636277999903541,None,0,25,25,34,185.9615089999861,,,,,,,,,,,185.95139349999954,185.9615089999861,185.9615089999861,186.16172649999498,186.16172649999498,,186.8300353999948,m,1,5.362456910807444,186.8307326999784,186.84487989998888,192.19536149999476,192.17983349997667,0.8636277999903541,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,50,yellow,green,word,z,800,2000,26,26,0,z,1,0.6411158999835607,None,0,26,26,49,192.19536149999476,,,,,,,,,,,192.18796009998186,192.19536149999476,192.19536149999476,192.39550349998171,192.39550349998171,,192.84755569999106,z,1,5.012872342826731,192.8483560999739,192.86253529999522,197.86325269998633,197.84730509997462,0.6411158999835607,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,3,blue,red,word,z,800,2000,27,27,0,z,1,0.6044152000104077,None,0,27,27,2,197.86325269998633,,,,,,,,,,,197.85629679998965,197.86325269998633,197.86325269998633,198.06288199999835,198.06288199999835,,198.4813576999877,z,1,2.474875655858826,198.4822101999889,198.4959539999836,200.96296529998654,200.94777289999183,0.6044152000104077,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,37,red,green,word,z,800,2000,28,28,0,z,1,0.81103029998485,None,0,28,28,36,200.96296529998654,,,,,,,,,,,200.9539761999913,200.96296529998654,200.96296529998654,201.16303749999497,201.16303749999497,,201.78146249998827,z,1,5.963897314889769,201.7823165000009,201.79642389999935,207.7469842999999,207.73125859998981,0.81103029998485,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,7,green,green,word,m,800,2000,29,29,0,m,1,1.083443300012732,None,0,29,29,6,207.7469842999999,,,,,,,,,,,207.7383326999843,207.7469842999999,207.7469842999999,207.94683699999587,207.94683699999587,,208.8329072999768,m,1,5.018608045305168,208.8336081999878,208.84726599999703,213.86425439998857,213.84896399997524,1.083443300012732,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,40,yellow,yellow,word,m,800,2000,30,30,0,m,1,0.6586259999894537,None,0,30,30,39,213.86425439998857,,,,,,,,,,,213.85597959998995,213.86425439998857,213.86425439998857,214.06450319997384,214.06450319997384,,214.53325219999533,m,1,4.5328155214137045,214.53413729998283,214.547805899987,219.08136489999015,219.06594869997934,0.6586259999894537,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,56,green,red,word,z,800,2000,31,31,0,z,1,0.7292727000021841,None,0,31,31,55,219.08136489999015,,,,,,,,,,,219.07243729999755,219.08136489999015,219.08136489999015,219.2814354999864,219.2814354999864,,219.8172752999817,z,1,1.4905732980795223,219.81809409998823,219.83140989998356,221.3150693999778,221.29960449997452,0.7292727000021841,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,55,green,yellow,word,z,800,2000,32,32,0,z,1,0.8726881000038702,None,0,32,32,54,221.3150693999778,,,,,,,,,,,221.30123029998504,221.3150693999778,221.3150693999778,221.5152029999881,221.5152029999881,,222.20047469998826,z,1,2.9553213041510773,222.20128319997457,222.21519649997936,225.16533499999787,225.14981979998993,0.8726881000038702,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,39,red,yellow,word,z,800,2000,33,33,0,z,1,0.6023843000002671,None,0,33,33,38,225.16533499999787,,,,,,,,,,,225.15576559997862,225.16533499999787,225.16533499999787,225.36553739997908,225.36553739997908,,225.78406979999272,z,1,2.431212405428774,225.78493129997514,225.79867170000216,228.21586719999323,228.2002228999918,0.6023843000002671,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,16,red,green,word,z,800,2000,34,34,0,z,1,0.6095804000215139,None,0,34,34,15,228.21586719999323,,,,,,,,,,,228.20173679999425,228.21586719999323,228.21586719999323,228.4157886999892,228.4157886999892,,228.83438319998095,z,1,1.1287540322561675,228.83525849998114,228.84919509998872,229.96582749998197,229.95026779998443,0.6095804000215139,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,46,yellow,yellow,word,m,800,2000,35,35,0,m,1,0.7690016999840736,None,0,35,35,45,229.96582749998197,,,,,,,,,,,229.95707619999303,229.96582749998197,229.96582749998197,230.16594349997467,230.16594349997467,,230.75116999997408,m,1,5.125846173864937,230.75187670000014,230.76623829998425,235.8830010999809,235.86769909999566,0.7690016999840736,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,38,blue,blue,word,m,800,2000,36,36,0,m,1,0.8559346999973059,None,0,36,36,37,235.8830010999809,,,,,,,,,,,235.87531239999225,235.8830010999809,235.8830010999809,236.0831382999895,236.0831382999895,,236.75189629997476,m,1,2.0431745767549696,236.75264299998526,236.76659149999614,238.80011779998313,238.78419839998242,0.8559346999973059,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,inconsistent,17,yellow,green,word,z,800,2000,37,37,0,z,1,0.8210283000080381,None,0,37,37,16,238.80011779998313,,,,,,,,,,,238.79250599999796,238.80011779998313,238.80011779998313,239.00014659998124,239.00014659998124,,239.63553020000109,z,1,3.6378056081766603,239.63633109998773,239.65010410000104,243.28386089997366,243.2682952999894,0.8210283000080381,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
test,consistent,1,red,red,word,m,800,2000,38,38,0,m,1,0.9780130999861285,None,0,38,38,0,243.28386089997366,,,,,,,,,,,243.27410559999407,243.28386089997366,243.28386089997366,243.48385189997498,243.48385189997498,,244.26939349999884,m,1,4.431392865405168,244.27030439997907,244.28369250000105,248.70121209998615,248.68561629997566,0.9780130999861285,None,,,Shuai,001,2025-03-10_20h25.50.700,pleaseworkstroopcontrol,2024.2.4,59.99192508476104,2025-03-10 20h26.08.283831 -0700,
